task_id,annotator_id,task,ground_truth,answer
2103,13,"austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride . ",0,1
2104,13,"an endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years . ",0,0
2100,85,"it's a compelling and horrifying story , and the laramie project is worthwhile for reminding us that this sort of thing does , in fact , still happen in america . ",0,0
2101,85,"watching this gentle , mesmerizing portrait of a man coming to terms with time , you barely realize your mind is being blown . ",0,0
2102,85,"when twentysomething hotsies make movies about their lives , hard-driving narcissism is a given , but what a world we'd live in if argento's hollywood counterparts . . . had this much imagination and nerve . ",0,1
2103,85,"austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride . ",0,1
2104,85,"an endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years . ",0,0
2100,11,"it's a compelling and horrifying story , and the laramie project is worthwhile for reminding us that this sort of thing does , in fact , still happen in america . ",0,0
2101,11,"watching this gentle , mesmerizing portrait of a man coming to terms with time , you barely realize your mind is being blown . ",0,0
2102,11,"when twentysomething hotsies make movies about their lives , hard-driving narcissism is a given , but what a world we'd live in if argento's hollywood counterparts . . . had this much imagination and nerve . ",0,0
2103,11,"austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride . ",0,1
2104,11,"an endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years . ",0,0
2105,120,"a summary of the plot doesn't quite do justice to the awfulness of the movie , for that comes through all too painfully in the execution . ",1,1
2106,120,"the work of an exhausted , desiccated talent who can't get out of his own way . ",1,1
2107,120,it helps that lil bow wow . . . tones down his pint-sized gangsta act to play someone who resembles a real kid . ,0,0
2108,120,poignant and funny . ,0,0
2109,120,darkly funny and frequently insightful . ,0,0
2105,90,"a summary of the plot doesn't quite do justice to the awfulness of the movie , for that comes through all too painfully in the execution . ",1,0
2106,90,"the work of an exhausted , desiccated talent who can't get out of his own way . ",1,0
2107,90,it helps that lil bow wow . . . tones down his pint-sized gangsta act to play someone who resembles a real kid . ,0,0
2108,90,poignant and funny . ,0,0
2109,90,darkly funny and frequently insightful . ,0,1
2105,85,"a summary of the plot doesn't quite do justice to the awfulness of the movie , for that comes through all too painfully in the execution . ",1,0
2106,85,"the work of an exhausted , desiccated talent who can't get out of his own way . ",1,1
2107,85,it helps that lil bow wow . . . tones down his pint-sized gangsta act to play someone who resembles a real kid . ,0,0
2108,85,poignant and funny . ,0,0
2109,85,darkly funny and frequently insightful . ,0,0
2105,97,"a summary of the plot doesn't quite do justice to the awfulness of the movie , for that comes through all too painfully in the execution . ",1,0
2106,97,"the work of an exhausted , desiccated talent who can't get out of his own way . ",1,1
2107,97,it helps that lil bow wow . . . tones down his pint-sized gangsta act to play someone who resembles a real kid . ,0,0
2108,97,poignant and funny . ,0,0
2109,97,darkly funny and frequently insightful . ,0,0
2105,109,"a summary of the plot doesn't quite do justice to the awfulness of the movie , for that comes through all too painfully in the execution . ",1,1
2106,109,"the work of an exhausted , desiccated talent who can't get out of his own way . ",1,1
2107,109,it helps that lil bow wow . . . tones down his pint-sized gangsta act to play someone who resembles a real kid . ,0,0
2108,109,poignant and funny . ,0,0
2109,109,darkly funny and frequently insightful . ,0,0
2110,5,"one minute , you think you're watching a serious actioner ; the next , it's as though clips from the pink panther strikes again and/or sailor moon have been spliced in . ",1,0
2111,5,that it'll probably be the best and most mature comedy of the 2002 summer season speaks more of the season than the picture,0,0
2112,5,hoffman's performance is authentic to the core of his being . ,0,1
2113,5,  simone  is a fun and funky look into an artificial creation in a world that thrives on artificiality . ,0,0
2114,5,automatically pegs itself for the straight-to-video sci-fi rental shelf . ,1,0
2110,103,"one minute , you think you're watching a serious actioner ; the next , it's as though clips from the pink panther strikes again and/or sailor moon have been spliced in . ",1,1
2111,103,that it'll probably be the best and most mature comedy of the 2002 summer season speaks more of the season than the picture,0,0
2112,103,hoffman's performance is authentic to the core of his being . ,0,0
2113,103,  simone  is a fun and funky look into an artificial creation in a world that thrives on artificiality . ,0,0
2114,103,automatically pegs itself for the straight-to-video sci-fi rental shelf . ,1,1
2110,48,"one minute , you think you're watching a serious actioner ; the next , it's as though clips from the pink panther strikes again and/or sailor moon have been spliced in . ",1,1
2111,48,that it'll probably be the best and most mature comedy of the 2002 summer season speaks more of the season than the picture,0,1
2112,48,hoffman's performance is authentic to the core of his being . ,0,0
2113,48,  simone  is a fun and funky look into an artificial creation in a world that thrives on artificiality . ,0,0
2114,48,automatically pegs itself for the straight-to-video sci-fi rental shelf . ,1,1
2110,121,"one minute , you think you're watching a serious actioner ; the next , it's as though clips from the pink panther strikes again and/or sailor moon have been spliced in . ",1,0
2111,121,that it'll probably be the best and most mature comedy of the 2002 summer season speaks more of the season than the picture,0,0
2112,121,hoffman's performance is authentic to the core of his being . ,0,1
2113,121,  simone  is a fun and funky look into an artificial creation in a world that thrives on artificiality . ,0,0
2114,121,automatically pegs itself for the straight-to-video sci-fi rental shelf . ,1,0
2110,122,"one minute , you think you're watching a serious actioner ; the next , it's as though clips from the pink panther strikes again and/or sailor moon have been spliced in . ",1,1
2111,122,that it'll probably be the best and most mature comedy of the 2002 summer season speaks more of the season than the picture,0,0
